@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,ID,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2,aTransp
Type,LocalDate,Integer,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-,mm
,2018-03-11,1,0,0.62,50.85,1.16667,0,0,20.01,8.26962,0,0,0,0,0,0,0,0,0,1.28336,0.09259,0.44057,0.9185,0.00002,486.54504,0.00956,3.30753,0,0,0,0,0,59.95205,0,0,0,0.27254,0
,2018-03-12,1,0,2.53,43.45,2.07407,0,0,17.69,7.50174,0,0,0,0,0,0,0,0,0,1.43753,0.11369,0.44047,0.91828,0.00002,486.43134,0.00957,3.31525,0,0,0,0,0,59.67128,0,0,0,0.27128,0
,2018-03-13,1,0,4.239,48.75,2.11111,0,0,19.5,8.1789,0,0,0,0,0,0,0,0,0,1.56832,0.1253,0.44035,0.91805,0.00002,486.30604,0.00959,3.32472,0,0,0,0,0,59.39081,0,0,0,0.27001,0
,2018-03-14,1,0,7.1615,50.55,2.0162,0,0,18.03,7.85284,0,0,0,0,0,0,0,0,0,1.70272,0.1319,0.44023,0.9178,0.00002,486.17414,0.00962,3.33517,0,0,0,0,0,59.11104,0,0,0,0.26874,0
,2018-03-15,1,16,9.487,57.1,4.36806,13.822,2.178,17,7.77873,13.822,2.178,0,0,0,16,0,0,16,1.88826,1.88826,0.45301,0.94444,0.00002,500.2853,0.00966,3.34673,0,0,0,0,0,59.98983,0,0,0,0.26747,0
,2018-03-16,1,0,7.3135,52.9,4.20833,0,0,16.57,7.60307,0,0,0,0,0,0,0,0,0,1.77922,1.77922,0.4514,0.94108,0.00001,498.50608,0.00705,2.20307,0,0,0,0,0,59.57997,0,0,0,0.27145,0
,2018-03-17,1,0,7.025,53.4,2.43634,0,0,21,9.05648,0,0,0,0,0,0,0,0,0,1.82753,1.82753,0.44974,0.93763,0.00001,496.67854,0.00738,2.34116,0,0,0,0,0,59.16418,0,0,0,0.26959,0
,2018-03-18,1,0.5,5.7095,66.3,4.375,0.24866,0.25134,17.63,8.31005,0.24866,0.25134,0,0,0,0.5,0,0,0.5,1.44084,1.44084,0.44885,0.93576,0.00002,495.68744,0.00888,2.53613,0,0,0,0,0,58.8657,0,0,0,0.26771,0
,2018-03-19,1,0,3.2115,61.55,4.60069,0,0,18.76,8.65884,0,0,0,0,0,0,0,0,0,1.38562,1.38562,0.44759,0.93314,0.00001,494.30183,0.00794,2.56782,0,0,0,0,0,58.48856,0,0,0,0.26636,0
,2018-03-20,1,0,3.682,57.95,3.28588,0,0,19.62,8.94345,0,0,0,0,0,0,0,0,0,1.50685,1.50685,0.44623,0.9303,0.00001,492.79498,0.00817,2.67837,0,0,0,0,0,58.1015,0,0,0,0.26465,0
,2018-03-21,1,0,7.731,52.7,1.08565,0,0,18.52,8.54147,0,0,0,0,0,0,0,0,0,1.73206,1.73206,0.44466,0.92703,0.00001,491.06292,0.00845,2.8005,0,0,0,0,0,57.697,0,0,0,0.2629,0
,2018-03-22,1,0,12.528,51.1,1.78241,0,0,19.87,9.07232,0,0,0,0,0,0,0,0,0,2.24076,2.24074,0.44263,0.9228,0.00002,488.82217,0.00876,2.94178,0,0,0,0,0,57.25136,0,0,0,0.26107,0
,2018-03-23,1,0,12.1705,56.1,2.5,0,0,17.17,8.35176,0,0,0,0,0,0,0,0,0,2.08747,2.08137,0.44075,0.91887,0.00002,486.7408,0.00917,3.12594,0,0,0,0,0,56.81929,0,0,0,0.25906,0
,2018-03-24,1,0,8.61,56.7,3.87153,0,0,20.22,9.40724,0,0,0,0,0,0,0,0,0,1.98037,1.35444,0.43952,0.91631,0.00002,485.38637,0.00954,3.29858,0,0,0,0,0,56.44874,0,0,0,0.2571,0
,2018-03-25,1,0,8.204,59.7,3.75926,0,0,19.12,9.15185,0,0,0,0,0,0,0,0,0,1.85051,0.04787,0.43948,0.91622,0.00002,485.33849,0.00978,3.4118,0,0,0,0,0,56.18906,0,0,0,0.25542,0
,2018-03-26,1,0,8.3035,62.95,2.91551,0,0,15.98,8.15253,0,0,0,0,0,0,0,0,0,1.66443,0.04861,0.43943,0.91613,0.00002,485.28988,0.00979,3.41604,0,0,0,0,0,55.93074,0,0,0,0.25425,0
,2018-03-27,1,0,3.8855,63.1,2.29861,0,0,21.23,10.0599,0,0,0,0,0,0,0,0,0,1.57104,0.05568,0.43938,0.91602,0.00002,485.2342,0.0098,3.42011,0,0,0,0,0,55.67298,0,0,0,0.25308,0
,2018-03-28,1,4,2.081,77.25,2.84838,0,4,7.429,5.1386,0,4,0,0,0,4,6.27716,2.51086,1.48914,0.78133,0.69288,0.4401,0.91753,0.00002,486.03046,0.00981,3.42478,0,0,0,0,0,55.48766,0,0,0,0.25191,0
,2018-03-29,1,0,3.2125,70,2.11343,0,0,10.62,6.3425,0,0,0,0,0,0,0,0,2.51086,1.04481,1.04377,0.44143,0.92029,0.00002,487.49281,0.00981,3.36292,0,0,0,0,0,55.36308,0,0,0,0.25108,0
,2018-03-30,1,0,6.517,60.4,1.51505,0,0,21.87,10.43463,0,0,0,0,0,0,0,0,0,1.861,1.83787,0.43976,0.91682,0.00002,485.65495,0.00941,3.23682,0,0,0,0,0,54.95982,0,0,0,0.25051,0
,2018-03-31,1,0,4.4265,59.2,4.10532,0,0,21.11,10.18217,0,0,0,0,0,0,0,0,0,1.6511,0.74253,0.43909,0.91541,0.00002,484.91242,0.00973,3.38925,0,0,0,0,0,54.64863,0,0,0,0.24869,0
,2018-04-01,1,0,3.162,65.55,2.55093,0,0,19.76,9.84669,0,0,0,0,0,0,0,0,0,1.45734,0.08159,0.43902,0.91526,0.00002,484.83083,0.00986,3.45162,0,0,0,0,0,54.39437,0,0,0,0.24728,0
,2018-04-02,1,0,9.2875,54.05,2.5162,0,0,16.98,8.70139,0,0,0,0,0,0,0,0,0,1.9519,0.12504,0.43891,0.91502,0.00002,484.70579,0.00988,3.45858,0,0,0,0,0,54.13774,0,0,0,0.24613,0
,2018-04-03,1,0,3.5315,28.7,7.69907,0,0,24.98,10.97487,0,0,0,0,0,0,0,0,0,2.30707,0.14662,0.43877,0.91475,0.00002,484.55917,0.0099,3.46907,0,0,0,0,0,53.88044,0,0,0,0.24497,0
,2018-04-04,1,0,4.9315,41.05,1.33333,0,0,17.64,8.80778,0,0,0,0,0,0,0,0,0,1.7157,0.1018,0.43868,0.91456,0.00002,484.45737,0.00992,3.48138,0,0,0,0,0,53.62805,0,0,0,0.2438,0
,2018-04-05,1,0,8.034,45.6,2.06134,0,0,17.03,8.6951,0,0,0,0,0,0,0,0,0,1.95262,0.12346,0.43857,0.91432,0.00002,484.33391,0.00994,3.48994,0,0,0,0,0,53.375,0,0,0,0.24266,0
,2018-04-06,1,1,0.037,81.4,4.56829,0,1,5.905,4.69255,0,1,0,0,0,1,0.5188,0.20752,0.79248,0.59927,0.35845,0.43896,0.91514,0.00002,484.76793,0.00996,3.50032,0,0,0,0,0,53.16993,0,0,0,0.24152,0
,2018-04-07,1,0,1.6755,74.95,1.66782,0,0,20.78,10.67163,0,0,0,0,0,0,0,0,0.20752,1.40032,0.76593,0.43846,0.91409,0.00002,484.20945,0.00989,3.46403,0,0,0,0,0,52.88257,0,0,0,0.24059,0
,2018-04-08,1,0,11.4945,51.25,7.2338,0,0,23.67,11.45071,0,0,0,0,0,0,0,0,0,2.712,0.22523,0.43825,0.91366,0.00002,483.98422,0.00998,3.5107,0,0,0,0,0,52.62424,0,0,0,0.23929,0
,2018-04-09,1,3,6.715,70.1,2.07407,2.73937,0.26063,20.94,10.79896,2.73937,0.26063,0,0,0,3,0,0,3,1.77778,1.77371,0.43936,0.91598,0.00002,485.21046,0.01003,3.52976,0,0,0,0,0,52.48911,0,0,0,0.23812,0
,2018-04-10,1,0,10.215,55.05,1.07523,0,0,24.16,11.8364,0,0,0,0,0,0,0,0,0,2.41544,2.06833,0.43749,0.91207,0.00002,483.14213,0.00981,3.42699,0,0,0,0,0,52.07783,0,0,0,0.23751,0
,2018-04-11,1,0,16.409,41.75,2.63079,0,0,24.92,11.8384,0,0,0,0,0,0,0,0,0,3.35576,0.08049,0.43742,0.91192,0.00002,483.06164,0.01017,3.6004,0,0,0,0,0,51.83502,0,0,0,0.23565,0
,2018-04-12,1,0,14.2465,46.5,4.95718,0,0,20.72,10.43823,0,0,0,0,0,0,0,0,0,3.01965,0.07248,0.43735,0.91178,0.00002,482.98916,0.01018,3.60754,0,0,0,0,0,51.59433,0,0,0,0.23455,0
,2018-04-13,1,0,3.8575,49.45,9.61806,0,0,6.7,5.11864,0,0,0,0,0,0,0,0,0,1.55647,0.03748,0.43732,0.91171,0.00002,482.95168,0.0102,3.61367,0,0,0,0,0,51.3577,0,0,0,0.23346,0
,2018-04-14,1,0,6.6705,45.4,6.59491,0,0,25.81,12.37697,0,0,0,0,0,0,0,0,0,2.35954,0.0575,0.43727,0.9116,0.00002,482.89418,0.0102,3.61684,0,0,0,0,0,51.12044,0,0,0,0.23239,0
,2018-04-15,1,0,6.9385,54.6,2.13426,0,0,24.96,12.34848,0,0,0,0,0,0,0,0,0,2.20692,0.05559,0.43722,0.9115,0.00002,482.83859,0.01021,3.6217,0,0,0,0,0,50.88442,0,0,0,0.23131,0
,2018-04-16,1,0,9.388,55.85,2.10764,0,0,15.47,8.66139,0,0,0,0,0,0,0,0,0,1.89885,0.05138,0.43717,0.9114,0.00002,482.78721,0.01022,3.6264,0,0,0,0,0,50.64981,0,0,0,0.23025,0
,2018-04-17,1,0,9.8945,47.45,5.9213,0,0,19.99,10.33142,0,0,0,0,0,0,0,0,0,2.50305,0.07646,0.4371,0.91126,0.00002,482.71075,0.01023,3.63075,0,0,0,0,0,50.41415,0,0,0,0.22918,0
,2018-04-18,1,0,6.687,36.15,3.68634,0,0,26.88,12.69976,0,0,0,0,0,0,0,0,0,2.5545,0.09018,0.43702,0.91109,0.00002,482.62057,0.01025,3.63721,0,0,0,0,0,50.17839,0,0,0,0.22812,0
,2018-04-19,1,0,8.243,43.05,5.36458,0,0,21.82,11.0115,0,0,0,0,0,0,0,0,0,2.47442,0.0997,0.43693,0.9109,0.00002,482.52087,0.01026,3.64484,0,0,0,0,0,49.94288,0,0,0,0.22705,0
,2018-04-20,1,3.5,8.139,67.25,7.52662,3.5,0,14.78,8.60191,3.5,0,0,0,0,3.5,0,0,0,1.61632,1.6152,0.43863,0.91446,0.00002,484.40566,0.01028,3.6533,0,0,0,0,0,49.87589,0,0,0,0.22599,0
,2018-04-21,1,6,3.9065,84.4,1.57292,2.97562,3.02438,9.15,6.26857,2.97562,3.02438,0,0,0,6,0,0,6,0.9219,0.9219,0.44317,0.92392,0.00002,489.41752,0.01139,3.55943,0,0,0,0,0,50.1324,0,0,0,0.22568,0
,2018-04-22,1,0,8.4765,64.6,1.58102,0,0,25.08,12.96849,0,0,0,0,0,0,0,0,0,2.3222,2.3222,0.44107,0.91954,0.00002,487.09533,0.00909,3.07953,0,0,0,0,0,49.71563,0,0,0,0.22684,0
,2018-04-23,1,0,11.838,63.45,3.83449,0,0,22.28,11.88263,0,0,0,0,0,0,0,0,0,2.40329,2.40319,0.43889,0.915,0.00002,484.69214,0.00948,3.26907,0,0,0,0,0,49.28951,0,0,0,0.22496,0
,2018-04-24,1,0.75,4.48,70.55,4.31019,0.50812,0.24188,10.64,6.92179,0.50812,0.24188,0,0,0,0.75,0,0,0.75,1.15671,1.1525,0.43852,0.91422,0.00002,484.27952,0.01018,3.47966,0,0,0,0,0,49.04124,0,0,0,0.22303,0
,2018-04-25,1,0,7.683,53.8,1.38194,0,0,28.12,14.05318,0,0,0,0,0,0,0,0,0,2.54725,2.40878,0.43634,0.90967,0.00002,481.87074,0.00998,3.5051,0,0,0,0,0,48.61601,0,0,0,0.22191,0
,2018-04-26,1,0,9.1855,47.4,4.62153,0,0,23.53,12.05462,0,0,0,0,0,0,0,0,0,2.5537,0.06129,0.43628,0.90956,0.00002,481.80944,0.01039,3.70801,0,0,0,0,0,48.39041,0,0,0,0.21998,0
,2018-04-27,1,0,10.7538,47.92,1.36343,0,0,28.48,14.12288,0,0,0,0,0,0,0,0,0,2.92182,0.07035,0.43622,0.90942,0.00002,481.7391,0.0104,3.71361,0,0,0,0,0,48.16547,0,0,0,0.21896,0
,2018-04-28,1,0,14.7105,47.65,3.16667,0,0,25.72,13.11112,0,0,0,0,0,0,0,0,0,3.27206,0.07963,0.43615,0.90927,0.00002,481.65947,0.01041,3.71959,0,0,0,0,0,47.94075,0,0,0,0.21794,0
,2018-04-29,1,0,16.527,46.05,2.00116,0,0,23.84,12.36761,0,0,0,0,0,0,0,0,0,3.27091,0.0819,0.43607,0.90912,0.00002,481.57757,0.01043,3.72635,0,0,0,0,0,47.71685,0,0,0,0.21693,0
,2018-04-30,1,3,15.235,53.47,3.96644,3,0,22.41,11.99937,3,0,0,0,0,3,0,0,0,3.05627,3.04279,0.43603,0.90904,0.00002,481.53477,0.01044,3.73331,0,0,0,0,0,47.49728,0,0,0,0.21591,0
,2018-05-01,1,0,12.489,62.65,2.1794,0,0,17.96,10.22721,0,0,0,0,0,0,0,0,0,2.25191,0.07219,0.43597,0.9089,0.00002,481.46258,0.01045,3.73695,0,0,0,0,0,47.27622,0,0,0,0.21492,0
,2018-05-02,1,20,8.2735,85.3,2.12731,20,0,4.219,4.14433,20,0,0,0,0,20,0,0,0,0.77326,0.77326,0.45321,0.94484,0.00003,500.49775,0.01663,3.9285,0,0,0,0,0,48.80711,0,0,0,0.21392,0
,2018-05-03,1,11,8.312,83.3,3.21759,11,0,10.12,6.8619,11,0,0,0,0,11,0,0,0,1.12063,1.12063,0.46043,0.95985,0.00007,508.45145,0.03804,4.08795,0,0,0,0,0,51.10883,0,0,0,0.22085,0
,2018-05-04,1,0,10.6335,60.63,0.82164,0,0,27.97,14.57127,0,0,0,0,0,0,0,0,0,2.88344,2.88344,0.4578,0.95442,0.00001,505.57478,0.00581,1.59084,0,0,0,0,0,50.68155,0,0,0,0.23126,0
,2018-05-05,1,0,15.092,57.45,1.10995,0,0,25.86,13.75191,0,0,0,0,0,0,0,0,0,3.1437,3.1437,0.45495,0.94849,0.00001,502.43109,0.00601,1.78665,0,0,0,0,0,50.20721,0,0,0,0.22933,0
,2018-05-06,1,0,16.7165,55.6,2.14236,0,0,22.41,12.27089,0,0,0,0,0,0,0,0,0,3.09252,3.09252,0.45215,0.94265,0.00001,499.33857,0.00663,2.03105,0,0,0,0,0,49.73569,0,0,0,0.22718,0
,2018-05-07,1,0,18.47,48.75,1.22569,0,0,18.36,10.39515,0,0,0,0,0,0,0,0,0,2.87071,2.87071,0.44955,0.93723,0.00001,496.46785,0.00723,2.27479,0,0,0,0,0,49.28119,0,0,0,0.22505,0
,2018-05-08,1,0,18.45455,52.805,2.20023,0,0,27.67,14.63499,0,0,0,0,0,0,0,0,0,3.76017,3.76017,0.44615,0.93013,0.00001,492.70768,0.00777,2.5037,0,0,0,0,0,48.75402,0,0,0,0.22299,0
,2018-05-09,1,0,17.2375,53.8,1.6794,0,0,25.89,13.8421,0,0,0,0,0,0,0,0,0,3.43327,3.40431,0.44307,0.9237,0.00001,489.30337,0.00846,2.80718,0,0,0,0,0,48.25395,0,0,0,0.22061,0
,2018-05-10,1,0,17.49215,44.36,3.43519,0,0,23.24,12.37854,0,0,0,0,0,0,0,0,0,3.61009,0.08658,0.44299,0.92354,0.00002,489.21679,0.00908,3.08603,0,0,0,0,0,48.02785,0,0,0,0.21834,0
,2018-05-11,1,0,14.6025,73.25,3.33565,0,0,23.71,13.34407,0,0,0,0,0,0,0,0,0,2.62863,0.06318,0.44293,0.92342,0.00002,489.15361,0.0091,3.09376,0,0,0,0,0,47.8053,0,0,0,0.21732,0
,2018-05-12,1,3,12.73,81.45,3.5787,3,0,13.39,8.52637,2.99999,0,0,0.00001,0,2.99999,0,0,0,1.59319,1.58466,0.44421,0.92609,0.00002,490.56894,0.00911,3.09898,0,0,0,0,0,47.70539,0,0,0,0.21631,0.00031
,2018-05-13,1,17,14.01,76.95,1.89583,17,0,11.03,7.40295,16.99999,0,0,0.00001,0,16.99999,0,0,0,1.64097,1.64097,0.45804,0.95491,0.00002,505.83518,0.01083,3.07363,0,0,0,0,0,48.79646,0,0,0,0.21586,0.00055
,2018-05-14,1,0,13.96,70.85,1.54167,0,0,19.77,11.46243,0,0,0,0,0,0,0,0,0,2.44212,2.44212,0.45582,0.9503,0.00001,503.39311,0.006,1.77149,0,0,0,0,0,48.39071,0,0,0,0.2208,0.0013
,2018-05-15,1,0,14.807,60.85,2.12384,0,0,29.35,15.65842,0,0,0,0,0,0,0,0,0,3.37702,3.37702,0.45277,0.94393,0.00001,500.01609,0.00644,1.956,0,0,0,0,0,47.90601,0,0,0,0.21896,0.00269
,2018-05-16,1,0,18.35,53.25,1.48611,0,0,29.65,15.7201,0,0,0,0,0,0,0,0,0,3.91558,3.91558,0.44922,0.93654,0.00001,496.10052,0.0071,2.22109,0,0,0,0,0,47.37662,0,0,0,0.21677,0.00513
,2018-05-17,1,0,21.325,51.35,2.03704,0,0,27.55,14.91425,0,0,0,0,0,0,0,0,0,4.17945,4.17944,0.44544,0.92865,0.00001,491.92107,0.00784,2.53297,0,0,0,0,0,46.82325,0,0,0,0.21437,0.00895
,2018-05-18,1,14,14.655,74.55,2.54051,14,0,10.2,7.03826,13.99991,0,0,0.00009,0,13.99991,0,0,0,1.6867,1.6867,0.45627,0.95122,0.00003,503.88077,0.01462,3.21869,0,0,0,0,0,47.91166,0,0,0,0.21187,0.00603
,2018-05-19,1,12,8.78,84.55,4.08449,12,0,7.334,5.67624,11.99988,0,0,0.00012,0,11.99988,0,0,0,0.94673,0.94673,0.46492,0.96922,0.00006,513.41481,0.03316,3.41898,0,0,0,0,0,49.92495,0,0,0,0.21679,0.00415
,2018-05-20,1,0,9.611,76.55,1.54514,0,0,13.93,8.76519,0,0,0,0,0,0,0,0,0,1.61165,1.61165,0.46344,0.96619,0.00001,511.80917,0.00472,1.21132,0,0,0,0,0,49.60046,0,0,0,0.2259,0.00806
,2018-05-21,1,0,15.141,60.8,1.71528,0,0,28.72,15.49923,0,0,0,0,0,0,0,0,0,3.38743,3.38743,0.46038,0.9598,0.00001,508.42175,0.00472,1.30991,0,0,0,0,0,49.11827,0,0,0,0.22444,0.01828
,2018-05-22,1,0,19.065,60.65,2.71181,0,0,24.97,14.01556,0,0,0,0,0,0,0,0,0,3.58174,3.58174,0.45713,0.95303,0.00001,504.84001,0.00542,1.56696,0,0,0,0,0,48.61916,0,0,0,0.22225,0.02046
,2018-05-23,1,0,20.31,46.55,1.02894,0,0,25.67,13.86992,0,0,0,0,0,0,0,0,0,3.85232,3.85232,0.45365,0.94576,0.00001,500.98769,0.00615,1.84308,0,0,0,0,0,48.09719,0,0,0,0.22,0.02896
,2018-05-24,1,0,21.14,51.2,1.8912,0,0,26.81,14.66204,0,0,0,0,0,0,0,0,0,4.19488,4.19488,0.44985,0.93784,0.00001,496.79281,0.00691,2.1443,0,0,0,0,0,47.54565,0,0,0,0.21763,0.04138
,2018-05-25,1,0,20.735,50.5,1.48495,0,0,29.67,15.92109,0,0,0,0,0,0,0,0,0,4.35679,4.21988,0.44717,0.93227,0.00001,493.83897,0.00771,2.47741,0,0,0,0,0,47.09187,0,0,0,0.21514,0.05642
,2018-05-26,1,0,21.465,50.1,1.29282,0,0,25.25,13.94182,0,0,0,0,0,0,0,0,0,4.02943,0.09486,0.44709,0.93209,0.00001,493.74411,0.00826,2.71551,0,0,0,0,0,46.87055,0,0,0,0.21309,9.41211E-8
,2018-05-27,1,0,21.46,52.8,4.06829,0,0,25.89,14.36636,0,0,0,0,0,0,0,0,0,4.51851,0.10667,0.44699,0.93189,0.00001,493.63744,0.00828,2.72372,0,0,0,0,0,46.6498,0,0,0,0.21208,0.00003
,2018-05-28,1,0,16.785,60.85,2.75926,0,0,12.02,7.90257,0,0,0,0,0,0,0,0,0,2.5377,0.07237,0.44693,0.93175,0.00001,493.56507,0.0083,2.73236,0,0,0,0,0,46.43283,0,0,0,0.21109,0.00049
,2018-05-29,1,0,16.815,60.05,2.23264,0,0,24.44,13.68564,0,0,0,0,0,0,0,0,0,3.37285,0.18368,0.44676,0.9314,0.00001,493.3814,0.00831,2.73824,0,0,0,0,0,46.20782,0,0,0,0.2101,0.00382
,2018-05-30,1,0,18.675,56.75,2.03125,0,0,26.51,14.65395,0,0,0,0,0,0,0,0,0,3.84771,0.30754,0.44648,0.93082,0.00001,493.07386,0.00834,2.75311,0,0,0,0,0,45.97373,0,0,0,0.20909,0.0079
,2018-05-31,1,0,20.835,51.85,3.22454,0,0,29.44,15.96196,0,0,0,0,0,0,0,0,0,4.68306,0.32079,0.44619,0.93022,0.00001,492.75307,0.0084,2.77805,0,0,0,0,0,45.73958,0,0,0,0.20803,0.0077
,2018-06-01,1,0,21.26,49,3.38426,0,0,30.46,16.32172,20.89906,0,20.9,0.00094,0,20.89906,0,0,0,4.95343,4.95343,0.4602,0.95941,0.00004,508.21519,0.02035,3.27574,0,0,0,0,0,47.22486,0,0,0,0.20697,0.17759
,2018-06-02,1,0,18.655,37.1,3.03819,0,0,30.26,15.42467,0,0,0,0,0,0,0,0,0,4.88856,4.88856,0.45577,0.95018,0.00001,503.32993,0.00564,1.59489,0,0,0,0,0,46.6447,0,0,0,0.21369,0.17977
,2018-06-03,1,0,18.05,48.1,1.92014,0,0,22.73,12.62218,0,0,0,0,0,0,0,0,0,3.72428,3.72428,0.45239,0.94315,0.00001,499.60566,0.00645,1.96055,0,0,0,0,0,46.13996,0,0,0,0.21106,0.13987
,2018-06-04,1,0,23.155,47.8,1.42593,0,0,29.6,16.03978,0,0,0,0,0,0,0,0,0,4.89768,4.89767,0.44796,0.93391,0.00001,494.70799,0.00717,2.2535,0,0,0,0,0,45.53889,0,0,0,0.20878,0.25859
,2018-06-05,1,0,22.85,41.15,1.54861,0,0,28.1,14.95163,0,0,0,0,0,0,0,0,0,4.96036,3.82707,0.44605,0.92993,0.00001,492.60153,0.0081,2.64488,0,0,0,0,0,45.1612,0,0,0,0.20606,0.26226
,2018-06-06,1,0,22.935,42.3,3.56019,0,0,29.21,15.52585,0,0,0,0,0,0,0,0,0,5.88195,0.15096,0.44592,0.92965,0.00001,492.45058,0.00848,2.81612,0,0,0,0,0,44.94417,0,0,0,0.20435,0.02359
,2018-06-07,1,0,25.47,41.05,4.08102,0,0,27.71,14.96782,0,0,0,0,0,0,0,0,0,6.76817,0.19519,0.44574,0.92928,0.00001,492.25539,0.00851,2.82877,0,0,0,0,0,44.72488,0,0,0,0.20337,0.0545
,2018-06-08,1,0,23.75,49.4,1.92824,0,0,28.21,15.55709,0,0,0,0,0,0,0,0,0,5.31694,0.19263,0.44557,0.92891,0.00001,492.06276,0.00855,2.84466,0,0,0,0,0,44.50676,0,0,0,0.20238,0.08357
,2018-06-09,1,0,24.255,52.15,2.45833,0,0,28.29,15.80028,18.29528,0,18.3,0.00472,0,18.29528,0,0,0,5.52773,5.52773,0.45713,0.95302,0.00001,504.83029,0.00858,2.86039,0,0,0,0,0,45.3212,0,0,0,0.20139,0.99301
,2018-06-10,1,0,24.36,49.55,2.27431,0,0,27.78,15.42467,0,0,0,0,0,0,0,0,0,5.57143,5.57143,0.45208,0.9425,0.00001,499.25886,0.00616,1.84699,0,0,0,0,0,44.68141,0,0,0,0.20507,1.02351
,2018-06-11,1,0,21.755,32.65,4.43519,0,0,29.43,14.96309,0,0,0,0,0,0,0,0,0,6.9632,6.9632,0.44578,0.92935,0.00001,492.29566,0.00724,2.28063,0,0,0,0,0,43.91844,0,0,0,0.20218,1.30291
,2018-06-12,1,0,19.22,47.4,2.85185,0,0,28.62,15.32281,0,0,0,0,0,0,0,0,0,5.13714,4.01021,0.44364,0.9249,0.00001,489.93493,0.00854,2.84012,0,0,0,0,0,43.52519,0,0,0,0.19873,0.94755
,2018-06-13,1,0,24.66,46.7,2.66435,0,0,27.88,15.34084,0,0,0,0,0,0,0,0,0,6.19883,0.58883,0.44311,0.92378,0.00002,489.3461,0.00897,3.03422,0,0,0,0,0,43.27934,0,0,0,0.19695,0.48018
,2018-06-14,1,0,23.975,42.9,1.6331,0,0,25.9,14.16447,0,0,0,0,0,0,0,0,0,5.49191,0.68758,0.44248,0.92249,0.00002,488.65853,0.00907,3.08301,0,0,0,0,0,43.02665,0,0,0,0.19583,0.59762
,2018-06-15,1,0,23.205,45.85,2.63657,0,0,23.14,12.99864,37.79041,0,37.8,0.00959,0,37.79041,0,0,0,5.76823,5.76823,0.47038,0.98057,0.00008,519.42851,0.04678,4.35437,0,0,0,0,0,46.44433,0,0,0,0.19469,2.10692
,2018-06-16,1,0,23.66,50.05,2.61227,0,0,17.84,10.69863,0,0,0,0,0,0,0,0,0,5.1958,5.1958,0.46564,0.97078,0.00001,514.24117,0.00369,0.77663,0,0,0,0,0,45.88391,0,0,0,0.21016,1.98805
,2018-06-17,1,3,17.295,79.1,3.87269,3,0,11.25,7.68216,2.98945,0,0,0.01055,0,2.98945,0,0,0,2.37771,2.37771,0.46566,0.97079,0.00003,514.24769,0.0159,1.7199,0,0,0,0,0,46.2698,0,0,0,0.20762,0.95532
,2018-06-18,1,1.5,19.875,72,1.01968,1.5,0,25.01,14.61818,1.48832,0,0,0.01168,0,1.48832,0,0,0,3.85639,3.85639,0.46324,0.96576,0.00002,511.58102,0.01091,1.42998,0,0,0,0,0,46.16324,0,0,0,0.20937,1.716
,2018-06-19,1,26,17.345,78.75,2.87847,26,0,15.82,9.97935,25.98764,0,0,0.01236,0,25.98764,0,0,0,2.70912,2.70912,0.4773,0.99489,0.00019,527.00959,0.11018,9.07786,0,0,0,0,0,54.83958,0,0,0,0.20888,1.27547
,2018-06-20,1,0,17.665,66.9,2.00463,0,0,28.81,16.11745,0,0,0,0,0,0,0,0,0,4.32529,4.32529,0.47331,0.98677,4.41626E-6,522.70848,0.00254,0.2761,0,0,0,0,0,54.3651,0,0,0,0.24814,2.31132
,2018-06-21,1,0,18.27,67.15,1.53356,0,0,26.23,14.91969,0,0,0,0,0,0,0,0,0,4.11474,4.11474,0.46958,0.979,3.8339E-6,518.59375,0.0022,0.50275,0,0,0,0,0,53.81842,0,0,0,0.246,2.36663
,2018-06-22,1,0,20.335,58.2,2.47222,0,0,15.9,9.81616,0,0,0,0,0,0,0,0,0,4.34198,4.34198,0.46565,0.9708,0.00001,514.25178,0.00319,0.80245,0,0,0,0,0,53.25126,0,0,0,0.24352,2.83713
,2018-06-23,1,0,19.86,55.15,2.07407,0,0,27.11,14.99763,0,0,0,0,0,0,0,0,0,5.24359,5.24359,0.46091,0.9609,0.00001,509.00819,0.00418,1.1251,0,0,0,0,0,52.6126,0,0,0,0.24096,3.83295
,2018-06-24,1,8,16.195,71.2,2.20139,8,0,13.57,8.74346,7.97944,0,0,0.02056,0,7.97944,0,0,0,2.89739,2.89739,0.46506,0.96954,0.00003,513.58461,0.01543,2.01719,0,0,0,0,0,53.21559,0,0,0,0.23807,2.26868
